Ms. HERRERA BEUTLER-H001056,4.0,1.4551915228366852e-11,0.647989919,1.0662297850533034e-11,4.751904893757556e-17,1.3648010431109243,1.3636424412686504e+16,0.30557575678769433,5.377729841336334e-33
Mr. RICE of South Carolina-R000597,25.0,-8.003553375601768e-11,0.7056062460000002,3.13859915004402e-11,5.275790335163638e-17,-2.550039999688879,1.3374417881944024e+16,0.017897207284714892,0.0
Ms. CHENEY-C001109,97.0,-4.3655745685100555e-11,0.6468281840000005,5.778724937241434e-11,7.655784330693292e-17,-0.755456370725621,8448881996411008.0,0.45184420440006745,0.0
Mr. SENSENBRENNER-S000244,5.0,4.656612873077393e-10,0.772616875,9.272215232170541e-10,4.532466518368395e-16,0.5022114733619403,1704627870650278.8,0.650063725662439,4.452275104227266e-46
Mr. HOEVEN-H001061,128.0,-4.3655745685100555e-11,0.7911166320000002,1.753308399943875e-11,1.6291470923395804e-17,-2.489906834787195,4.85601721121385e+16,0.014080136109504374,0.0
Mr. BARLETTA-B001269,46.0,1.4551915228366852e-11,0.832352107,4.7473726262429626e-12,8.337336249692393e-18,3.06525659012428,9.983429743891038e+16,0.003708687451882561,0.0
Mr. SCALISE-S001176,14.0,4.3655745685100555e-11,0.5715230539999999,3.566182797364796e-11,4.1014888436238643e-17,1.224158944330045,1.3934526602174824e+16,0.2443831084059858,1.2568772674772625e-188
Ms ROS-LEHTINEN-R000435,1.0,2.144922439878026e-07,0.5550351449999171,inf,inf,0.0,0.0,nan,nan
Mr. GRIFFITH-G000568,7.0,2.9103830456733704e-10,0.7344684820000003,6.18223757178176e-10,3.8311047959717665e-16,0.47076531949492517,1917119267455854.2,0.657630231783607,7.32922749121872e-76
Mr. ALLEN-A000372,62.0,0.0,0.912667198,0.0,0.0,nan,inf,nan,0.0
Ms. STEFANIK-S001196,17.0,-7.275957614183426e-12,0.724583549,1.6347506609325356e-12,7.410257181855833e-18,-4.45080573329323,9.778116079076955e+16,0.0004669586774677725,1.8772328175480874e-247
Mr. GARDNER-G000562,275.0,-6.184563972055912e-11,0.7571532519999995,1.7608529148784726e-11,4.9248090831267237e-17,-3.512254725990414,1.5374266072448208e+16,0.000519774951530607,0.0
Mr. LATTA-L000566,23.0,-7.275957614183426e-12,0.7596231780000005,7.064226995326121e-11,1.253610746438805e-16,-0.10299722275342216,6059482021495908.0,0.9189424186093273,4.87327e-319
Mr. GOODLATTE-G000289,198.0,1.0913936421275139e-11,0.7419354720000001,3.2227542405525717e-12,9.795712264344017e-18,3.386524570798126,7.574083966314672e+16,0.0008552631879727891,0.0
Mr. CARTER of Texas-C001051,40.0,-3.637978807091713e-12,0.7102930099999999,3.083248521787153e-12,2.059978077521498e-17,-1.1799174738541738,3.448061014584206e+16,0.2453670613725947,0.0
Mr. SHELBY-S000320,21.0,3.637978807091713e-11,0.6884176049999998,1.1676020094893077e-10,9.392841452203039e-17,0.31157695666204893,7329173056983042.0,0.7587550648562672,9.310352984724403e-291
Mr. BANKS of Indiana-B001299,30.0,8.731149137020111e-11,0.865816698,2.19464557620063e-11,1.8190072034061413e-17,3.9783868665187727,4.759831057176323e+16,0.0004452641560492163,0.0
Mr. SULLIVAN-S001198,225.0,1.6370904631912708e-11,0.7997654159999991,3.044463593100656e-11,7.507680437963927e-17,0.5377270619695486,1.0652629964853624e+16,0.5913017086155615,0.0
Mr. WILSON of SouthCarolina-W000795,5.0,3.112484764285552e-07,0.8054083449998799,2.1452175598607826e-23,5.551115123124954e-17,1.4508946889692354e+16,1.4508946889692354e+16,1.3539657748843282e-64,1.3539657748843282e-64
Mr. WICKER-W000437,112.0,9.822542779147625e-11,0.905146421,1.1537665249511097e-11,2.1548592178433955e-17,8.513457936876657,4.200489820888993e+16,9.659370097496777e-14,0.0
Mr. FRELINGHUYSEN-F000372,62.0,-1.2732925824820995e-11,0.6153280240000001,6.1823703954461525e-12,1.6652435834361455e-17,-2.059554023841711,3.6951232247375e+16,0.043787937753073825,0.0
Mr. HOLDING-H001065,21.0,2.782722445288202e-07,0.7200767389998928,2.8781113742249604e-23,7.447602459740709e-17,9668571099120702.0,9668571099120704.0,3.5404029187710366e-308,3.5404029187710366e-308
Mr. CRAMER-C001096,4.0,-2.3283064365386963e-10,0.9359216060000001,2.345705527117269e-10,1.1991779233329539e-16,-0.9925825768079445,7804693430302084.0,0.42551530397763027,1.6416792269386741e-32
Mr. ROYCE-R000487,26.0,2.4490833181970853e-07,0.6337419429999054,0.0,0.0,inf,inf,0.0,0.0
Mr. HENSARLING-H001036,132.0,7.09405867382884e-11,0.7987957219999998,1.0107566793436812e-11,2.217427893150962e-17,7.018562250249244,3.602352637789327e+16,1.1122385266015708e-10,0.0
Ms. COLLINS-C001035,120.0,-1.4551915228366852e-11,0.5075897290000003,4.543192058978194e-11,4.157852845856896e-17,-0.32030156417467665,1.2207977237717528e+16,0.749306226453863,0.0
Mr. HUDSON-H001067,30.0,-7.275957614183426e-12,0.8618876549999999,1.7839492968684213e-11,2.914039157811126e-17,-0.40785674945783384,2.9577078698125828e+16,0.6864807780986486,0.0
Mr. HIGGINS of Louisiana-H001077,48.0,-1.8917489796876907e-10,0.7102760640000003,9.575212701508664e-11,6.606396506886366e-17,-1.9756730619567626,1.075133869515134e+16,0.05420851916097868,0.0
Mrs. WAGNER-W000812,24.0,-8.149072527885437e-10,0.8284332400000005,2.4966805599441823e-10,1.2610734905168016e-16,-3.2639628227279602,6569270119701744.0,0.0035528404541948946,0.0
Mr. GROTHMAN-G000576,11.0,0.0,0.9330305969999997,9.993366285795058e-10,4.3568297570458943e-16,0.0,2141535586721276.8,1.0,5.374563156225723e-135
Mr. MASSIE-M001184,4.0,-6.984919309616089e-10,0.6628106820000006,8.618672442395338e-10,5.266250202865052e-16,-0.8104402802521186,1258600819306695.5,0.5027892753534082,6.3128283357922275e-31
Mr. FLAKE-F000444,163.0,-4.274625098332763e-11,0.8628247750000015,7.175327427349782e-11,1.4406728403703013e-16,-0.5957393779745047,5989040334641323.0,0.5521858987198262,0.0
Mr. CONAWAY-C001062,47.0,-5.820766091346741e-11,0.709447216,1.1088135787436565e-11,1.1439923476994239e-17,-5.249544380527854,6.201503160634798e+16,3.990599405034877e-06,0.0
Mr. KELLY of Pennsylvania-K000376,36.0,0.0,0.819287444,0.0,0.0,nan,inf,nan,0.0
Mr. CHAFFETZ-C001076,39.0,2.9103830456733704e-11,0.6613712270000003,6.954921400243409e-11,8.86204518729248e-17,0.41846382988188946,7462963830836226.0,0.6780270984756186,0.0
Mr. DIAZ-BALART-D000600,19.0,5.820766091346741e-11,0.6161152140000001,1.0502045351432542e-10,5.888683240167844e-17,0.5542507098917406,1.0462699195591968e+16,0.5866252081036685,2.542171503883573e-263
Mr. BRADY of Texas-B000755,132.0,0.0,0.6758095700000003,3.2757439408586915e-12,2.984776529865208e-17,0.0,2.264188166979857e+16,1.0,0.0
Mr. ROGERS of Alabama-R000575,15.0,7.275957614183426e-12,0.7347518600000005,4.433512329297328e-11,1.6041917426708067e-16,0.16411271862497787,4580199738322538.0,0.8721665288778272,9.677409276041548e-198
Mr. CRAWFORD-C001087,11.0,2.3283064365386963e-10,0.743435637,1.8790062762358254e-10,9.543326838577409e-17,1.2391158379752434,7790109775919835.0,0.2466425652026739,4.819240859434274e-140
Mr. DUFFY-D000614,12.0,-1.1641532182693481e-10,0.7156923710000003,1.760621594327907e-10,1.161985028652762e-16,-0.6612171644490976,6159221963726969.0,0.5234145780465111,3.132146239451391e-154
Mr. CALVERT-C000059,35.0,1.0913936421275139e-11,0.756654408,1.7553680911381503e-12,6.826092091435685e-18,6.217463149964593,1.1084737765980798e+17,5.094388363265586e-07,0.0
Mr. ARRINGTON-A000375,75.0,3.2741809263825417e-11,0.7775782860000005,3.472340891550917e-11,5.845010319153112e-17,0.9429318804353143,1.3303283374060224e+16,0.348825988591253,0.0
Mr. DONOVAN-D000625,55.0,-2.546585164964199e-11,0.6500197480000001,1.116318147736645e-11,1.9458653858415362e-17,-2.2812360169253236,3.340517554449859e+16,0.02658001831624273,0.0
Mr. HURD-H001073,36.0,-1.382431946694851e-10,0.6653115630000002,3.6847720491517405e-11,3.184100284616852e-17,-3.751743468128771,2.0894805550386684e+16,0.000655577868886895,0.0
Mr. SAM JOHNSON of Texas-J000174,15.0,-1.4551915228366852e-11,0.777647905,4.8891505346455685e-12,9.152720924974571e-18,-2.9763688242464332,8.496357655547774e+16,0.010714840655360061,3.1421746587210204e-214
Mr. COTTON-C001095,113.0,-5.4569682106375694e-11,0.977553066999999,1.0145353934235087e-10,1.3410186492327695e-16,-0.5378785448010099,7289630666652412.0,0.5917377245309239,0.0
Mr. KUSTOFF of Tennessee-K000392,22.0,-8.731149137020111e-11,0.6495295539999999,1.0652964254677559e-10,7.021666937153401e-17,-0.819598088220975,9250361200745312.0,0.42210550403946934,8.572841086991907e-308
Mr. THUNE-T000250,318.0,1.8189894035458565e-11,0.8545902640000004,1.1693266753009935e-11,2.4612818108766677e-17,1.555587024539259,3.47213496733074e+16,0.12080725216413447,0.0
Mr. WENSTRUP-W000815,41.0,-2.3283064365386963e-10,0.7695134350000001,3.833768320083841e-11,2.545175477678918e-17,-6.07315372799517,3.023419963568723e+16,4.0984212532126155e-07,0.0
Mr. McHENRY-M001156,15.0,7.275957614183426e-12,0.6057083919999999,3.265023447056904e-11,4.260198539965026e-17,0.2228454935214013,1.42178442229355e+16,0.8271189384967952,3.894195644404958e-204
Mr. BOOZMAN-B001236,131.0,-1.3096723705530167e-10,0.9624629089999994,7.815918798292641e-11,8.428214615031671e-17,-1.6756473606648905,1.1419534895130132e+16,0.09622951397649235,0.0
Mr. McCAUL-M001157,77.0,2.9103830456733704e-11,0.7732247869999996,3.064273258080851e-11,5.0385390002932124e-17,0.9497792137167748,1.5346210219966594e+16,0.34527504122286856,0.0
Mr. LABRADOR-L000573,22.0,0.0,0.711776204,0.0,0.0,nan,inf,nan,0.0
Mr. BISHOP of Michigan-B001293,24.0,-6.984919309616089e-10,0.9005059400000007,5.323433680989052e-10,2.785503282160377e-16,-1.312107885284737,3232830295936996.5,0.2030102178022029,0.0
Mr. RUSSELL-R000604,45.0,4.3655745685100555e-11,0.682230145,1.1321677319917231e-11,2.1473867358138817e-17,3.8559432892775387,3.1770250491997556e+16,0.0003804690551991373,0.0
Mr. CARTER of Georgia-C001103,61.0,2.3283064365386963e-10,0.8543276259999997,6.282191922911318e-11,4.47221387256652e-17,3.7062007418896292,1.910301363806908e+16,0.0004662062050145764,0.0
Mr. LONG-L000576,17.0,0.0,0.8058572800000001,2.964033618114012e-11,3.7990112252658734e-17,0.0,2.1212290046434444e+16,1.0,1.6925153443983645e-237
Mrs. NOEM-N000184,34.0,9.822542779147625e-11,0.8118248580000003,7.336199927751597e-11,8.294100690475656e-17,1.3389142711324722,9787979291501020.0,0.19003293311876288,0.0
Ms. BLACK-B001273,1.0,2.82194319213768e-07,0.7302257739998911,inf,inf,0.0,0.0,nan,nan
Mr. WALBERG-W000798,69.0,2.6193447411060333e-10,0.8396970590000005,1.9372757425481771e-10,1.4193315106678057e-16,1.3520763635127662,5916144696913810.0,0.18089743117210183,0.0
Mr. KING of New York-K000210,28.0,-8.731149137020111e-11,0.6404913110000002,1.0283500377433763e-10,7.732251908149371e-17,-0.8490444709060204,8283373570963944.0,0.40360655934644163,0.0
Mr. MARCHANT-M001158,32.0,1.1641532182693481e-10,0.8001293100000002,8.911017781576389e-11,7.529898907871225e-17,1.3064200373118384,1.0626029908098786e+16,0.2013373950318451,0.0
Mr. DUNCAN of Tennessee-D000533,35.0,-1.4551915228366852e-11,0.7419581630000001,6.2732086081458215e-12,2.0328373123934297e-17,-2.3196925428991872,3.649864937427927e+16,0.026689352767345333,0.0
Mr. SIMPSON-S001148,30.0,1.4551915228366852e-11,0.5950996749999999,4.353086949173831e-11,3.501865807778782e-17,0.3342895604492496,1.6993788673400624e+16,0.7406521310430809,0.0
Mrs. HANDEL-H001078,37.0,-4.0745362639427185e-10,0.562869819,1.6019409453837533e-10,9.383097129595142e-17,-2.5434996687512985,5998763640894832.0,0.015548124470745928,0.0
Mr. REED-R000585,9.0,-1.4551915228366852e-11,0.5977183310000002,5.758592751477412e-11,5.600459339071406e-17,-0.25269915509537366,1.0672666201324584e+16,0.8077606490676589,1.6744212035128642e-110
Mr. REICHERT-R000578,21.0,4.656612873077393e-10,0.5760450809999997,6.929073483737994e-11,3.0362568732372066e-17,6.720397588517581,1.8972211675418292e+16,2.012194033311736e-06,1.320594336022591e-298
Mrs. COMSTOCK-C001105,102.0,2.1827872842550278e-11,0.7511763980000004,9.052565192071537e-12,3.902517186336521e-17,2.411236194318454,1.92485096703742e+16,0.017723559655404692,0.0
Mr. BURR-B001135,61.0,-8.185452315956354e-12,0.7331822540000004,2.7714785336567645e-11,5.493830158722188e-17,-0.2953460478424217,1.3345557340100436e+16,0.7687664406836086,0.0
Ms. CAPITO-C001047,4.0,3.021368887840735e-07,0.7818305629998835,7.431251613935615e-23,1.9229626863832774e-16,4065760446295275.0,4065760446295275.0,3.281295828700807e-47,3.281295828700807e-47
Mr. BANKS-B001299,3.0,3.3459316605280856e-07,0.865816697999871,9.101387302188115e-23,2.355138688025312e-16,3676287525665094.5,3676287525665094.5,7.399136832378142e-32,7.399136832378142e-32
Mr. POLIQUIN-P000611,18.0,2.9103830456733704e-11,0.7503066559999998,7.19434894612396e-11,7.918132830023965e-17,0.4045373761362206,9475802845274180.0,0.6911740661508907,1.9961915780661698e-247
Mr. GOSAR-G000565,72.0,-1.8189894035458565e-11,0.9333001299999997,3.041086837672774e-11,4.9725612477404266e-17,-0.5981379357578157,1.8769002200306716e+16,0.5516783255685359,0.0
Mr. LaHOOD-L000585,83.0,7.275957614183426e-12,0.7437197329999999,1.1212975925283701e-11,1.5667071366504874e-17,0.6488872947436866,4.747024607228265e+16,0.5182468090821748,0.0
Mr. COLLINS of Georgia-C001093,159.0,-3.637978807091713e-11,0.7561771760000016,5.618232066158357e-11,1.450539713931817e-16,-0.6475308894777099,5213074614484812.0,0.5182341389083259,0.0
Mr. CRAPO-C000880,170.0,-3.637978807091713e-12,0.8680600609999999,9.229666024463076e-12,1.2304120512618917e-17,-0.3941614785897248,7.055035425813091e+16,0.6939616946664333,0.0
Mr. PERDUE-P000612,131.0,-1.8189894035458565e-11,0.9618170679999998,2.0866054500714272e-11,2.4211447089783933e-17,-0.8717457358714318,3.972571587453111e+16,0.3849666656078795,0.0
Ms. TENNEY-T000478,53.0,9.094947017729282e-12,0.7058343550000001,1.2371594360086748e-11,1.9101348477271747e-17,0.7351475285248126,3.695206942273506e+16,0.4656169410042569,0.0
Mr. LEWIS of Minnesota-L000587,20.0,1.1641532182693481e-10,0.6567551579999995,5.225908666288485e-10,2.8915443304959167e-16,0.22276570307841725,2271295484124091.5,0.8262261456643292,1.421680821615872e-266
Mr. BUDD-B001305,43.0,-1.4551915228366852e-10,0.8028353920000002,3.5042984591346334e-11,2.854135928828305e-17,-4.152590139813709,2.812884221423835e+16,0.00016224366652710997,0.0
Mr. RYAN of Wisconsin-R000570,45.0,-6.402842700481415e-10,0.4617105180000003,1.022634877176373e-10,4.928950680418598e-17,-6.261122951488307,9367318683756618.0,1.5243193217553079e-07,0.0
Mr. ROUNDS-R000605,104.0,-8.731149137020111e-11,0.973247729000001,1.3345910741287664e-10,1.363609005807704e-16,-0.6542190567788629,7137293203952691.0,0.514443061857075,0.0
Mr. TROTT-T000475,23.0,-2.000888343900442e-11,0.717489998,4.494352861376813e-12,1.3932376935435422e-17,-4.452005451319824,5.149803234042179e+16,0.00022049593018106626,0.0
Mr. CASSIDY-C001075,72.0,-8.731149137020111e-11,0.8171811909999996,4.063429065188068e-11,6.498289897775475e-17,-2.1487145455105927,1.2575326799128198e+16,0.03511770879797545,0.0
Mr. MEADOWS-M001187,8.0,0.0,0.8723654629999997,5.731470817428617e-11,1.2675434247810723e-16,0.0,6882331965476236.0,1.0,6.351701386772283e-94
Mr. AUSTIN SCOTT of Georgia-S001189,19.0,-7.275957614183426e-12,0.7925033180000005,6.851159829711531e-11,1.552154679299638e-16,-0.10620037767371399,5105826942180745.0,0.9166665084260143,5.035294494111813e-258
Mr. PAUL-P000603,32.0,1.6007106751203537e-10,0.7633326990000001,1.6782155453764628e-10,1.0815805354627589e-16,0.9538170943120879,7057566902989845.0,0.34779899259424074,0.0
Mr. YOUNG of Iowa-Y000066,102.0,-2.2737367544323206e-13,0.800549118,0.0,0.0,-inf,inf,0.0,0.0
Mr. DAVIDSON-D000626,12.0,-2.6193447411060333e-10,0.7157349920000001,1.2291503031974027e-10,8.112215906477063e-17,-2.1310207012863294,8822928288046839.0,0.058919865867096195,8.609404060197722e-156
Mr. MITCHELL-M001201,64.0,2.9103830456733704e-11,0.7783418359999997,3.375352356941222e-11,3.8859249260836676e-17,0.8622456970124411,2.0029770281342828e+16,0.3918752111792986,0.0
Mr. LAMBORN-L000564,65.0,5.4569682106375694e-12,0.8600213009999997,2.048401625099672e-11,3.576720500497868e-17,0.2664012830185117,2.4044968033713776e+16,0.7908001709714464,0.0
Mr. BRAT-B001290,20.0,1.1641532182693481e-10,0.8413953180000002,3.785366017346614e-10,1.850371707708594e-16,0.307540463177025,4547169168739298.0,0.7619619980839579,5.3258333106433844e-272
Mr. TIPTON-T000470,54.0,-2.9103830456733704e-11,0.807838217,7.569174751526552e-12,9.668715180655041e-18,-3.845046707484728,8.355176483182642e+16,0.00033037241194989195,0.0
Mrs. RADEWAGEN-R000600,9.0,2.3364864646570453e-07,0.60460559299991,3.033795767396036e-23,7.850462293417705e-17,7701528526630175.0,7701528526630175.0,9.049041824587683e-125,9.049041824587683e-125
Mrs. ERNST-E000295,106.0,-1.0913936421275139e-11,0.867112492,0.0,0.0,-inf,inf,0.0,0.0
Mrs. BROOKS of Indiana-B001284,39.0,1.0186340659856796e-10,0.7363784560000004,8.880867500329397e-11,1.1004907144656043e-16,1.146998382700674,6691364555107437.0,0.25874549683974046,0.0
Mr. CHABOT-C000266,55.0,-7.275957614183426e-11,0.8483204480000002,3.1241432110399324e-11,3.4534005593899224e-17,-2.3289449691269053,2.4564785735422028e+16,0.023706975318736053,0.0
Mr. TURNER-T000463,13.0,0.0,0.7379769710000001,5.6163362858561285e-11,5.350397918743323e-17,0.0,1.3792936192927736e+16,1.0,3.6544550426817716e-173
Mr. THOMPSON of Pennsylvania-T000467,154.0,0.0,0.8086941640000003,1.795918839770066e-12,1.847022145181291e-17,0.0,4.378367450059049e+16,1.0,0.0
Mr. SHUSTER-S001154,33.0,1.8189894035458565e-11,0.6672792659999996,8.133599185686516e-11,8.923962251849932e-17,0.2236389281078552,7477387814607497.0,0.8245055503606227,0.0
Mr. RODNEY DAVIS of Illinois-D000619,80.0,5.820766091346741e-11,0.7334888579999993,1.2872327778393873e-10,1.1357198937222442e-16,0.45219219022039375,6458360569841211.0,0.6523856073761691,0.0
Mr. McCARTHY-M001165,145.0,0.0,0.49448700199999995,1.1307542858707568e-12,5.010777802561485e-18,0.0,9.868467960148235e+16,1.0,0.0
Mr. TIBERI-T000462,56.0,-5.4569682106375694e-11,0.6853661170000002,1.1389470041131007e-11,2.0602640928961586e-17,-4.791239795118401,3.3265935147011464e+16,1.3360000425925733e-05,0.0
Mr. ROYCE of California-R000487,137.0,3.637978807091713e-12,0.6337419429999995,1.0862605860008939e-11,4.538808687351805e-17,0.33490847904967797,1.3962737507884696e+16,0.7382139328916935,0.0
Mr. FORTENBERRY-F000449,10.0,-1.3387762010097504e-09,0.7053467340000008,5.078601440702809e-10,2.482534153247275e-16,-2.636111962399794,2841236778464349.0,0.029893191570451613,2.6372943264535537e-121
Mr. HUIZENGA-H001058,66.0,2.000888343900442e-11,0.7956205620000003,3.184048598323806e-11,6.217256452403211e-17,0.6284101143914008,1.2796971913430756e+16,0.5319716099251262,0.0
Mr. MEEHAN-M001181,24.0,-7.275957614183426e-12,0.7156879720000006,3.013205079829305e-11,1.2635727689788507e-16,-0.24146904778866232,5664002814641058.0,0.8114280203828566,0.0
Mr. HULTGREN-H001059,35.0,-2.1827872842550278e-11,0.7441546129999997,1.0672202448907083e-10,8.790421585939502e-17,-0.20453016092086618,8465516764182205.0,0.8391954833292388,0.0
Mr. LANCE-L000567,35.0,-3.637978807091713e-11,0.638439813,1.8740388482583737e-11,1.614768617761906e-17,-1.9412504764629857,3.9537541538606776e+16,0.06080779025052257,0.0
Mr. WOODALL-W000810,109.0,-2.7284841053187847e-12,0.5950132659999998,1.4146359745813097e-11,2.6802370351531526e-17,-0.1928753512808364,2.2200024035038376e+16,0.8474222100569501,0.0
Mr. WALDEN-W000791,90.0,6.184563972055912e-11,0.5805949290000002,3.8130980072648674e-11,4.287709051880599e-17,1.621926307761519,1.3540912454060984e+16,0.10839670671421311,0.0
Mr. HOLLINGSWORTH-H001074,17.0,2.6376137413190186e-07,0.6825273949998985,3.2178263397911767e-23,8.326672684687435e-17,8196880324779082.0,8196880324779081.0,2.0308645895697632e-246,2.0308645895697632e-246
Mr. YODER-Y000063,42.0,-4.656612873077393e-10,0.7459497079999999,2.796911322784698e-10,1.4151791102464422e-16,-1.6649125895207553,5271062175798360.0,0.10374519420932482,0.0
Mr. SMITH of Texas-S000583,56.0,-3.456079866737127e-11,0.8806878290000001,7.085231791097619e-12,1.7853807830594945e-17,-4.877864223270137,4.932773094436588e+16,9.862405841677406e-06,0.0
Mr. RUBIO-R000595,138.0,4.001776687800884e-11,0.8808581689999997,3.8362083645837966e-11,3.7922558418202845e-17,1.0431593666146053,2.32278149402807e+16,0.2987252195557411,0.0
Mr. STEWART-S001192,7.0,1.1641532182693481e-10,0.7955675230000002,3.1030767368709854e-10,2.2662332591841974e-16,0.3751609505613555,3510527964303154.0,0.7229283892767273,3.559931793774764e-77
Mr. BARTON-B000213,7.0,-2.3283064365386963e-10,0.6766042530000003,3.399250252907522e-10,1.5700924586837754e-16,-0.6849470510584497,4309327449207701.5,0.5238318854716475,1.2771925694538494e-77
Mr. WILLIAMS-W000816,32.0,2.6193447411060333e-10,0.8054434970000002,3.7918279613278427e-10,1.8132712876674538e-16,0.6907868099028357,4441935977688712.5,0.49501014641911467,0.0
Mr. DUNN-D000628,52.0,-1.7462298274040222e-10,0.7964026060000001,2.1244733758239746e-11,1.5939282422244402e-17,-8.21958913336228,4.9964771619114024e+16,7.624158639748048e-11,0.0
